Id,Generation [z],color
4862,97,#FFFF00
4863,97,#FF00FF
4864,97,#FF00FF
4865,97,#FF0000
4866,97,#000000
4867,97,#AAAAAA
4868,97,#AAAAAA
4869,97,#FF0000
4870,97,#FF00FF
4871,97,#AAAAAA
4872,97,#00FF00
4873,97,#00FFFF
4874,97,#FF0000
4875,97,#FF00FF
4876,97,#00FFFF
4877,97,#FFFF00
4878,97,#FFFF00
4879,97,#FF00FF
4880,97,#AAAAAA
4881,97,#AAAAAA
4882,97,#AAAAAA
4883,97,#AAAAAA
4884,97,#AAAAAA
4885,97,#000000
4886,97,#AAAAAA
4887,97,#FFFF00
4888,97,#0000FF
4889,97,#FF00FF
4890,97,#FF00FF
4891,97,#FF00FF
4892,97,#AAAAAA
4893,97,#AAAAAA
4894,97,#00FFFF
4895,97,#00FFFF
4896,97,#FFFF00
4897,97,#0000FF
4898,97,#FFFF00
4899,97,#0000FF
4900,98,#FF00FF
4901,98,#00FF00
4902,98,#00FF00
4903,98,#0000FF
4904,98,#0000FF
4905,98,#AAAAAA
4906,98,#FF0000
4907,98,#AAAAAA
4908,98,#00FF00
4909,98,#FF00FF
4910,98,#00FFFF
4911,98,#000000
4912,98,#FF00FF
4913,98,#00FF00
4914,98,#AAAAAA
4915,98,#FF00FF
4916,98,#FF00FF
4917,98,#00FFFF
4918,98,#0000FF
4919,98,#000000
4920,98,#FF00FF
4921,98,#FFFF00
4922,98,#AAAAAA
4923,98,#00FF00
4924,98,#FF0000
4925,98,#0000FF
4926,98,#000000
4927,98,#AAAAAA
4928,98,#FFFF00
4929,98,#AAAAAA
4930,98,#0000FF
4931,98,#FF00FF
4932,98,#00FFFF
4933,98,#FFFF00
4934,98,#00FF00
4935,98,#FFFF00
4936,98,#FF0000
4937,98,#FFFF00
4938,98,#AAAAAA
4939,98,#FFFF00
4940,98,#AAAAAA
4941,98,#000000
4942,98,#AAAAAA
4943,98,#FFFF00
4944,98,#FF0000
4945,98,#FFFF00
4946,98,#AAAAAA
4947,98,#AAAAAA
4948,98,#FF0000
4949,98,#FF0000
4950,99,#AAAAAA
4951,99,#AAAAAA
4952,99,#0000FF
4953,99,#AAAAAA
4954,99,#00FFFF
4955,99,#FF00FF
4956,99,#0000FF
4957,99,#FFFF00
4958,99,#FFFF00
4959,99,#0000FF
4960,99,#FF00FF
4961,99,#FF0000
4962,99,#AAAAAA
4963,99,#FF0000
4964,99,#FF00FF
4965,99,#AAAAAA
4966,99,#0000FF
4967,99,#AAAAAA
4968,99,#000000
4969,99,#0000FF
4970,99,#FF00FF
4971,99,#AAAAAA
4972,99,#AAAAAA
4973,99,#FF00FF
4974,99,#AAAAAA
4975,99,#FF00FF
4976,99,#AAAAAA
4977,99,#AAAAAA
4978,99,#FF0000
4979,99,#FF00FF
4980,99,#FF00FF
4981,99,#0000FF
4982,99,#AAAAAA
4983,99,#00FFFF
4984,99,#0000FF
4985,99,#FF00FF
4986,99,#FFFF00
4987,99,#00FF00
4988,99,#AAAAAA
4989,99,#000000
4990,99,#AAAAAA
4991,99,#AAAAAA
4992,99,#FFFF00
4993,99,#FF00FF
4994,99,#FF0000
4995,99,#0000FF
4996,99,#FF00FF
4997,99,#0000FF
4998,99,#00FFFF
4999,99,#AAAAAA
